step_count,active_time,update_time,create_time,speed,distance,calorie
604,353816,2020-12-02 16:38:06,2020-12-02 2:57:21,1.2808895,453.19998,20.819998
4321,2220772,2021-09-11 3:35:22,2021-09-10 4:17:07,1.568508,3483.2998,187.40999
3560,2119989,2020-09-07 16:50:04,2020-09-06 18:30:57,1.2875819,2729.66,144.12999
1730,971339,2021-07-22 17:32:53,2021-07-21 19:34:12,1.3759962,1336.56,67.9
3722,2079613,2021-08-09 5:00:01,2021-08-09 5:00:01,1.3547755,2817.41,147.97
14120,7652947,2021-08-13 2:16:10,2021-08-12 4:10:18,1.4247595,10903.609,572.01984
3511,1882440,2021-06-28 15:09:37,2021-06-27 21:30:36,1.4348555,2701.03,123.43
1889,1056453,2020-12-31 18:30:58,2020-12-31 18:30:01,1.376085,1453.77,66.70999
2842,1637584,2021-01-15 18:05:49,2021-01-15 1:50:35,1.3133066,2150.65,97.96999
5022,2620730,2021-03-15 18:30:02,2021-03-15 18:30:02,1.4712002,3855.6196,169.66998
2689,1511933,2020-09-23 17:09:28,2020-09-23 3:40:06,1.3447679,2033.2,85.20999
3378,1960173,2021-07-31 18:01:40,2021-07-31 2:41:35,1.3021502,2552.44,132.27
1166,674554,2020-09-08 18:30:01,2020-09-08 18:30:01,1.3457776,907.8,48.399998
16491,9730527,2021-08-08 5:00:01,2021-08-08 5:00:01,1.2653599,12312.62,651.45
2068,1157310,2021-04-02 18:30:02,2021-04-02 18:30:02,1.3527826,1565.59,72.34
3886,2187650,2020-09-15 18:30:01,2020-09-15 18:30:01,1.376632,3011.5898,156.90997
5022,2620730,2021-03-15 14:47:08,2021-03-15 2:57:37,1.4712002,3855.6196,169.66998
1224,740315,2021-01-01 17:53:23,2020-12-31 18:30:58,1.2344466,913.88,42.399998
11769,6531609,2021-08-20 4:00:03,2021-08-20 4:00:03,1.3684988,8938.499,464.02994
2491,1461666,2021-07-23 18:30:01,2021-07-23 18:30:01,1.2840135,1876.8,94.74
1127,659671,2021-08-30 4:00:01,2021-08-30 4:00:01,1.2789552,843.69,43.76
2473,1359264,2020-09-21 17:38:10,2020-09-21 2:14:13,1.3998085,1902.7101,80.45
691,411459,2021-01-05 18:30:01,2021-01-05 18:30:01,1.2608544,518.79004,23.709997
1823,1050542,2021-01-19 18:18:00,2021-01-19 2:49:53,1.3289044,1396.07,65.15999
1431,878224,2021-09-29 2:32:21,2021-09-28 20:10:59,1.2032462,1056.7201,56.179996
7885,4351721,2021-07-05 18:30:02,2021-07-05 18:30:02,1.3747686,5982.61,313.61996
3473,1892689,2021-03-12 18:30:01,2021-03-12 18:30:01,1.3996059,2649.02,120.829994
2484,1352151,2021-04-17 18:30:01,2021-04-17 18:30:01,1.4085103,1904.52,88.9
1232,703322,2021-06-22 18:30:01,2021-06-22 18:30:01,1.3230911,930.56,44.559998
870,511332,2020-11-26 18:20:26,2020-11-26 3:53:08,1.2739658,651.42,29.749998
1180,710956,2021-05-15 18:30:02,2021-05-15 18:30:02,1.2355188,878.4,43.399998
3282,1730446,2021-03-31 18:30:02,2021-03-31 18:30:02,1.4516773,2512.05,108.929985
1332,763050,2021-09-06 4:00:02,2021-09-06 4:00:02,1.3278146,1013.19,52.18
959,567910,2020-10-03 18:30:01,2020-10-03 18:30:01,1.2609556,716.11,30.249998
1385,785229,2021-04-26 15:30:27,2021-04-26 0:41:10,1.3344753,1047.87,49.109997
2240,1349745,2021-06-06 18:30:01,2021-06-06 18:30:01,1.2515172,1689.23,85.299995
965,544566,2021-09-04 19:33:13,2021-09-04 14:52:12,1.3375955,728.41,37.71
3327,1901517,2020-11-24 18:30:02,2020-11-24 18:30:02,1.3243319,2518.24,113.39
996,502537,2021-04-16 18:30:02,2021-04-16 18:30:02,1.5616934,784.81,34.850002
3135,1843298,2020-11-23 17:23:03,2020-11-22 18:38:22,1.2882829,2374.69,110.299995
2823,1676188,2020-11-03 18:11:24,2020-11-03 1:27:13,1.2645358,2119.6,97.34
4231,2377760,2021-07-27 18:01:16,2021-07-27 1:52:01,1.3532441,3217.69,166.06999
155,101899,2020-09-27 12:51:01,2020-09-27 6:50:47,1.1213014,114.26,5.08
2927,1672200,2020-10-19 18:30:01,2020-10-19 18:30:01,1.3241117,2214.18,100.24
994,577840,2021-04-28 17:11:23,2021-04-27 21:36:42,1.2917917,746.45,35.699997
3928,2399219,2020-11-29 18:30:02,2020-11-29 18:30:02,1.2152661,2915.69,134.67
5626,3096593,2020-10-28 18:30:01,2020-10-28 18:30:01,1.4104179,4367.4897,199.31998
626,373873,2021-05-18 17:32:02,2021-05-18 1:32:51,1.2487922,466.88998,22.630001
20541,10789436,2021-08-07 5:00:03,2021-08-07 5:00:03,1.4654194,15811.048,823.28986
4243,2411474,2020-09-13 15:28:18,2020-09-13 1:21:42,1.3685527,3300.23,174.07999
4240,2317299,2021-03-05 16:47:02,2021-03-05 0:28:08,1.3973676,3238.1199,147.81999
5330,3185216,2020-11-21 18:30:01,2020-11-21 18:30:01,1.255808,4000.02,184.43
1269,722853,2020-12-01 18:30:01,2020-12-01 18:30:01,1.3204893,954.5201,41.719986
5442,3053010,2020-10-26 18:30:02,2020-10-26 18:30:02,1.3655373,4169,184.51
1951,1183442,2020-09-28 16:09:04,2020-09-28 2:48:36,1.2254502,1450.25,62.539997
3903,2206252,2020-09-20 18:30:01,2020-09-20 18:30:01,1.3327624,2940.41,122.639984
6674,3892917,2020-10-16 18:30:01,2020-10-16 18:30:01,1.2907953,5024.96,231.02998
4380,2397158,2021-03-26 18:30:19,2021-03-26 18:30:19,1.4086009,3376.64,165.26
13431,7615201,2021-08-14 2:58:59,2021-08-13 12:20:33,1.3356272,10171.069,530.6399
20960,11272087,2021-08-06 5:00:08,2021-08-06 5:00:08,1.414259,15941.648,835.64984
9547,5468585,2021-03-08 18:26:32,2021-03-08 1:43:03,1.3165745,7199.8,341.05997
166,76807,2021-04-13 18:30:01,2021-04-13 18:30:01,1.7222222,132.28,5.12
3674,2143189,2021-06-02 18:30:02,2021-06-02 18:30:02,1.2853925,2754.84,138.28
5476,3199223,2021-07-04 16:40:39,2021-07-03 18:59:23,1.2866967,4116.43,204.52998
1609,989639,2020-12-22 17:16:37,2020-12-22 3:02:15,1.2045908,1192.11,56.13
1721,977767,2021-01-07 16:42:23,2021-01-07 3:23:47,1.3290372,1299.49,58.78
428,243876,2021-09-13 3:46:25,2021-09-12 4:42:59,1.3237433,322.83,16.539999
604,353816,2020-12-02 18:30:02,2020-12-02 18:30:02,1.2808895,453.19998,20.819998
1091,651944,2021-05-31 16:47:45,2021-05-31 0:54:21,1.2475915,813.36,39.91
8353,4655673,2021-10-03 4:00:03,2021-10-03 4:00:03,1.366264,6360.8794,333.34995
3366,1770169,2021-09-26 23:01:28,2021-09-26 4:13:46,1.4600012,2584.45,132.4
9070,4944991,2021-08-25 3:26:31,2021-08-24 13:27:13,1.4184028,7013.9893,366.54996
2166,1226342,2020-10-24 18:30:01,2020-10-24 18:30:01,1.3309332,1632.1799,71.82
778,434059,2021-09-23 3:11:19,2021-09-22 16:20:45,1.3553443,588.3,30.57
2953,1627577,2021-04-19 18:30:01,2021-04-19 18:30:01,1.3821766,2249.5999,104.999985
5343,3046315,2021-08-05 5:00:01,2021-08-05 5:00:01,1.3192494,4018.8499,211.48999
11227,6307173,2021-02-27 17:18:37,2021-02-26 19:50:24,1.3528056,8532.38,433.52
11769,6531609,2021-08-20 2:23:07,2021-08-19 13:45:13,1.3684988,8938.499,464.02994
1267,743017,2020-10-08 18:30:01,2020-10-08 18:30:01,1.2844522,954.37,41.57
1104,656176,2021-01-13 18:30:02,2021-01-13 18:30:02,1.2557453,823.99,38.07
13431,7615201,2021-08-14 4:00:12,2021-08-14 4:00:12,1.3356272,10171.069,530.6399
2093,1262000,2021-06-09 17:18:48,2021-06-09 1:09:48,1.2409103,1566.03,77.11999
805,481081,2020-12-06 16:47:39,2020-12-06 10:56:53,1.255588,604.04,27.599998
2998,1636570,2021-08-23 1:23:54,2021-08-22 13:47:13,1.393903,2281.22,117.69999
3333,1923604,2020-10-27 18:30:01,2020-10-27 18:30:01,1.3135185,2526.69,114.69999
879,515762,2020-12-10 18:30:02,2020-12-10 18:30:02,1.282586,661.51,30.8
4455,2554366,2021-04-22 18:30:02,2021-04-22 18:30:02,1.3148584,3358.6301,168.26
7446,4501602,2021-08-12 1:22:52,2021-08-11 5:00:59,1.2231333,5506.06,295.6
3903,2206252,2020-09-20 17:24:58,2020-09-20 1:34:34,1.3327624,2940.41,122.639984
1812,1065158,2020-09-29 16:34:09,2020-09-29 3:15:27,1.2699608,1352.71,57.93
2592,1601193,2021-09-07 0:30:28,2021-09-06 4:39:58,1.1967889,1916.29,100.93
5923,3164663,2021-03-16 17:56:48,2021-03-16 2:21:17,1.4314253,4529.98,211.21999
246,125353,2021-04-12 18:30:01,2021-04-12 18:30:01,1.5320665,192.05,8.04
4731,2470758,2021-03-19 18:37:49,2021-03-19 18:37:49,1.480189,3657.19,160.01999
4167,2226976,2021-03-25 19:12:43,2021-03-25 19:12:43,1.4295211,3183.51,138.56999
8207,5134934,2020-12-13 16:13:18,2020-12-13 0:12:54,1.1799119,6058.77,297.19998
1199,689030,2021-02-06 18:30:01,2021-02-06 18:30:01,1.3083013,901.45996,40.579998
1305,782791,2021-06-24 18:30:01,2021-06-24 18:30:01,1.2366894,968.07,47.789997
4977,2602396,2021-02-24 18:30:03,2021-02-24 18:30:03,1.470533,3826.91,152.57999
1378,772861,2020-10-22 18:30:02,2020-10-22 18:30:02,1.3467735,1040.87,46.239998
1571,836647,2021-05-25 17:21:43,2021-05-25 1:55:12,1.5021983,1256.81,61.28
7744,4770904,2021-10-10 3:07:32,2021-10-09 13:28:15,1.2020193,5734.72,305.02997
1608,953652,2021-05-13 18:03:30,2021-05-13 1:42:55,1.2682183,1209.44,59.64
5764,3220052,2021-04-04 17:17:38,2021-04-03 18:48:42,1.3640648,4392.36,208.38998
2842,1637584,2021-01-15 18:30:02,2021-01-15 18:30:02,1.3133066,2150.65,97.96999
2365,1308768,2020-09-14 17:27:13,2020-09-14 2:35:04,1.4195554,1857.8701,97.47998
2512,1387851,2021-01-14 18:30:01,2021-01-14 18:30:01,1.416542,1965.9498,90.48999
5207,2849368,2021-03-29 18:30:02,2021-03-29 18:30:02,1.3925927,3968.01,178.7
2273,1320015,2021-09-22 4:00:03,2021-09-22 4:00:03,1.2969619,1712.01,90.33999
778,434059,2021-09-23 4:00:01,2021-09-23 4:00:01,1.3553443,588.3,30.57
3159,1641968,2021-03-24 18:30:02,2021-03-24 18:30:02,1.4834938,2435.85,102.049995
1213,739325,2020-12-16 17:18:33,2020-12-16 2:16:58,1.2200845,902.04,42.32
2434,1345575,2021-02-01 18:30:01,2021-02-01 18:30:01,1.413901,1902.5099,88.13999
1779,1068188,2021-05-11 18:35:53,2021-05-11 18:35:53,1.2421492,1326.85,65.46
1314,771415,2020-12-25 18:30:01,2020-12-25 18:30:01,1.2775216,985.5,45.39
356,204178,2021-10-11 4:00:02,2021-10-11 4:00:02,1.3200223,269.52002,13.75
758,455375,2021-05-22 17:59:34,2021-05-21 18:50:33,1.2403597,564.83,28.089998
6951,3819027,2021-02-08 18:30:02,2021-02-06 18:31:29,1.3923439,5317.3994,228.74995
1314,771415,2020-12-25 17:00:02,2020-12-25 1:48:08,1.2775216,985.5,45.39
1084,639234,2021-04-27 16:51:45,2021-04-27 3:50:24,1.27382,814.26996,39.789997
1035,646705,2021-08-15 4:00:02,2021-08-14 14:14:20,1.1848364,766.24,39.3
1913,1127446,2021-01-10 18:30:01,2021-01-10 18:30:01,1.2725219,1434.7,65.93
4473,2542627,2020-12-28 18:30:01,2020-12-28 18:30:01,1.3323421,3387.65,150.96999
4790,2731826,2021-03-02 16:32:41,2021-03-01 19:15:28,1.322895,3613.92,175.44998
1329,779968,2020-11-10 18:30:02,2020-11-10 18:30:02,1.2754753,994.83,45.07
7893,4149109,2021-08-18 1:22:34,2021-08-17 15:16:10,1.4578424,6048.7476,314.3899
16491,9730527,2021-08-08 5:00:01,2021-08-07 14:58:33,1.2653599,12312.62,651.45
14120,7652947,2021-08-13 4:38:34,2021-08-13 4:38:34,1.4247595,10903.609,572.01984
11692,6296824,2021-08-28 4:00:02,2021-08-28 4:00:02,1.4356171,9039.829,465.87988
2851,1514034,2021-02-25 18:30:01,2021-02-25 18:30:01,1.4403309,2180.71,87.71
900,587031,2021-01-23 16:46:18,2021-01-23 3:34:16,1.1323415,664.72,32.66
2504,1291008,2021-07-07 7:17:11,2021-07-07 3:50:12,1.4924763,1926.8,99.2
1332,763050,2021-09-06 3:50:32,2021-09-05 4:33:17,1.3278146,1013.19,52.18
2610,1544361,2021-01-28 16:38:04,2021-01-28 3:52:17,1.2670867,1956.84,89.56
2884,1717111,2021-06-03 16:46:52,2021-06-03 0:44:15,1.2529472,2151.45,106.46
760,443051,2021-04-29 18:30:01,2021-04-29 18:30:01,1.2834392,568.63,27.539999
2537,1473687,2021-06-27 18:30:01,2021-06-27 18:30:01,1.2951118,1908.59,92.78
1846,1111630,2021-06-19 18:30:01,2021-06-19 18:30:01,1.2387027,1376.98,68.32
6674,3892917,2020-10-16 17:31:27,2020-10-16 2:07:19,1.2907953,5024.96,231.02998
4265,2389437,2021-06-13 16:39:22,2021-06-13 1:36:11,1.3464881,3217.3494,156.24994
959,567910,2020-10-03 16:36:31,2020-10-03 4:06:55,1.2609556,716.11,30.249998
2655,1495228,2021-10-05 4:00:02,2021-10-03 7:12:07,1.3404837,2004.33,104.95999
6327,3521953,2020-09-22 16:33:14,2020-09-21 20:10:33,1.3874002,4886.36,210.62999
3327,1901517,2020-11-24 18:24:48,2020-11-24 1:35:04,1.3243319,2518.24,113.39
1909,1161337,2021-05-09 17:37:57,2021-05-08 18:40:59,1.2212902,1418.33,69.939995
1609,989639,2020-12-22 18:30:02,2020-12-22 18:30:02,1.2045908,1192.11,56.13
1210,742993,2020-09-10 18:30:01,2020-09-10 18:30:01,1.2447895,924.87,49.94
3685,2266659,2020-10-15 18:30:01,2020-10-15 18:30:01,1.2117877,2746.71,127.78999
1227,701641,2021-05-17 18:27:35,2021-05-17 2:49:30,1.3226132,928,44.19
4473,2542627,2020-12-28 18:29:14,2020-12-28 5:34:59,1.3323421,3387.65,150.96999
4254,2304446,2020-09-12 18:30:01,2020-09-12 18:30:01,1.4486605,3338.36,171.79999
3348,1965077,2020-10-04 18:21:36,2020-10-04 3:14:46,1.2746061,2504.7,106.24997
9232,5127143,2021-04-03 18:28:59,2021-04-03 3:37:43,1.3734468,7041.86,326.46997
3772,2335689,2021-01-09 18:30:01,2021-01-09 18:30:01,1.1922474,2784.72,136.85
3560,2119989,2020-09-07 18:30:01,2020-09-07 18:30:01,1.2875819,2729.66,144.12999
1227,689400,2020-12-19 18:30:01,2020-12-19 18:30:01,1.3925289,960.01,44.609997
1454,855561,2021-05-26 18:30:01,2021-05-26 18:30:01,1.2780492,1093.45,53.17
1118,659799,2021-01-06 18:30:02,2021-01-06 18:30:02,1.2679758,836.61,38.87
3941,2289097,2020-11-12 18:30:01,2020-11-12 18:30:01,1.3043003,2985.67,137.4
15249,8749930,2022-01-03 6:00:02,2022-01-02 6:01:27,1.3112676,11473.5,603.02997
1532,928432,2021-05-12 15:50:50,2021-05-12 2:06:58,1.244442,1155.38,57.48
2912,1805595,2020-10-02 18:30:01,2020-10-02 18:30:01,1.1963258,2160.08,95.34
1399,778140,2021-01-29 16:29:04,2021-01-29 4:13:34,1.380934,1074.56,49.34
349,208298,2020-09-16 18:30:01,2020-09-16 18:30:01,1.2565622,261.74,11.5
99,64691,2021-11-24 5:00:02,2021-11-24 5:00:02,1.1126624,71.979996,3.7199998
2180,1221954,2021-02-13 17:24:14,2021-02-12 18:38:04,1.3520309,1652.1199,72.56
655,390752,2021-01-11 18:30:03,2021-01-11 18:30:03,1.253019,489.62,22.65
3983,2247109,2021-11-11 5:00:02,2021-11-11 5:00:02,1.3556569,3046.31,161.28996
3529,2057137,2021-08-27 3:02:41,2021-08-26 16:21:03,1.2885869,2650.8,138.43
2499,1496905,2020-11-17 18:30:02,2020-11-17 18:30:02,1.2436187,1861.58,89.71
7480,4109527,2021-11-02 4:00:02,2021-11-02 4:00:02,1.3950189,5732.8696,298.31995
3698,2129167,2020-11-02 18:30:17,2020-11-02 18:30:17,1.3114842,2792.37,124.93
637,390166,2020-12-08 18:30:01,2020-12-08 18:30:01,1.2086647,471.58,22.31
2983,1641984,2021-10-21 4:00:02,2021-10-21 4:00:02,1.3758714,2259.16,118.23997
1078,636426,2021-04-24 16:04:32,2021-04-23 23:29:52,1.2816083,815.65,39.98
2098,1204433,2021-06-11 17:01:29,2021-06-11 2:15:32,1.3191761,1588.86,75.89
455,281896,2021-12-22 2:42:23,2021-12-21 18:35:38,1.2008312,338.51,17.26
5343,3046315,2021-08-05 2:48:36,2021-08-04 12:12:39,1.3192494,4018.8499,211.48999
2866,1720616,2020-12-21 18:28:30,2020-12-21 3:12:17,1.242729,2138.26,97.899994
1391,769355,2021-11-11 5:00:04,2021-11-05 5:10:19,1.4017183,1078.42,56.429993
739,409243,2021-10-02 3:46:46,2021-10-01 21:53:20,1.368917,560.22003,29.13
1786,1035294,2021-02-09 18:30:02,2021-02-09 18:30:02,1.2964135,1342.1699,60.6
1095,622762,2021-11-13 5:00:05,2021-11-07 9:21:34,1.3276489,826.81,42.9
924,447380,2021-12-23 5:00:01,2021-12-23 5:00:01,1.7623461,788.44,43.98
20541,10789436,2021-08-07 3:33:51,2021-08-06 13:24:53,1.4654194,15811.048,823.28986
3568,1934763,2021-10-30 4:00:47,2021-10-30 4:00:02,1.4112474,2730.4297,141.30997
1721,977767,2021-01-07 18:30:02,2021-01-07 18:30:02,1.3290372,1299.49,58.78
3354,1895193,2022-04-02 0:59:08,2022-04-01 15:51:37,1.3352147,2530.49,132.38998
1619,958376,2021-05-07 18:30:01,2021-05-07 18:30:01,1.2667575,1214.03,58.46
637,390166,2020-12-08 16:40:01,2020-12-08 2:38:40,1.2086647,471.58,22.31
2773,1599212,2021-07-14 18:30:01,2021-07-14 18:30:01,1.3031098,2083.95,106.509995
3354,1895193,2022-04-02 4:00:03,2022-04-02 4:00:03,1.3352147,2530.49,132.38998
1132,632139,2021-11-22 4:02:48,2021-11-21 5:47:27,1.3550178,856.56,44.55
5476,2751712,2021-03-30 18:30:02,2021-03-30 18:30:02,1.5497985,4264.6,175.14
1267,743017,2020-10-08 16:28:18,2020-10-08 2:30:09,1.2844522,954.37,41.57
1319,723749,2021-12-14 5:01:01,2021-12-14 5:01:01,1.4301493,1035.07,55.170002
3141,1921742,2020-10-20 15:42:51,2020-10-20 2:32:14,1.2262882,2356.61,113.31999
1103,599475,2022-04-02 21:18:10,2022-04-02 4:17:01,1.4004916,839.56,42.739998
177,112881,2022-01-24 5:00:12,2022-01-24 5:00:12,1.1556375,130.45,6.68
3728,1994082,2021-11-30 2:44:56,2021-11-29 5:45:30,1.4617699,2914.8901,155.33998
2450,1305450,2022-05-21 4:00:04,2022-05-19 11:08:31,1.4661144,1913.94,99.61999
1103,599475,2022-04-03 4:00:06,2022-04-03 4:00:06,1.4004916,839.56,42.739998
1378,772861,2020-10-22 17:14:37,2020-10-22 1:49:41,1.3467735,1040.87,46.239998
3333,1923604,2020-10-27 18:23:54,2020-10-27 2:30:12,1.3135185,2526.69,114.69999
1199,689030,2021-02-06 16:55:23,2021-02-05 18:31:53,1.3083013,901.45996,40.579998
2450,1305450,2022-05-20 4:03:11,2022-05-20 4:00:04,1.4661144,1913.94,99.61999
112,71399,2022-04-04 0:17:48,2022-04-03 14:58:00,1.1488819,82.03,4.04
56,33321,2022-01-15 5:00:02,2022-01-15 5:00:02,1.2526346,41.74,1.99
1514,850878,2021-10-27 2:27:35,2021-10-26 4:18:50,1.3389695,1139.2999,59.30999
112,71399,2022-04-04 4:00:05,2022-04-04 4:00:05,1.1488819,82.03,4.04
5595,3230324,2021-12-19 5:00:01,2021-12-19 5:00:01,1.3148648,4247.44,226.54
951,508051,2022-05-21 2:31:41,2022-05-20 4:03:10,1.4431021,733.17,37.8
3739,1977256,2022-01-14 5:01:09,2022-01-14 5:01:09,1.4685397,2903.6797,151.77998
1018,616387,2021-02-14 15:36:25,2021-02-14 3:28:21,1.2310919,758.83,35.21
810,484163,2020-11-16 15:20:51,2020-11-16 4:45:55,1.2487724,604.61,27.91
236,148650,2022-04-05 1:47:04,2022-04-04 15:14:48,1.180419,175.47,8.84
951,508051,2022-05-21 4:00:02,2022-05-20 4:03:11,1.4431021,733.17,37.8
202,128297,2021-10-24 0:36:53,2021-10-23 15:44:16,1.1658809,149.57999,7.64
236,148650,2022-04-05 4:00:09,2022-04-05 4:00:09,1.180419,175.47,8.84
2745,1482854,2021-02-12 18:19:47,2021-02-11 18:45:04,1.458538,2162.8,99.52
3608,2015407,2021-02-05 17:42:28,2021-02-04 18:31:15,1.3589061,2738.75,120.41999
187,113292,2022-01-06 19:35:38,2022-01-06 13:04:59,1.2260249,138.9,7.02
2098,1204433,2021-06-11 18:30:02,2021-06-11 18:30:02,1.3191761,1588.86,75.89
2245,1259343,2022-05-22 4:00:09,2022-05-21 17:31:01,1.3576679,1709.77,88.34
11467,6258853,2022-04-06 4:00:07,2022-04-05 13:20:43,1.3991508,8757.08,448.53
1539,857995,2021-02-10 18:30:01,2021-02-10 18:30:01,1.3923622,1194.64,54.399998
2245,1259343,2022-05-22 4:00:06,2022-05-22 4:00:06,1.3576679,1709.77,88.34
1096,642377,2021-10-22 2:26:00,2021-10-21 4:14:34,1.2696269,815.58,43.11
2674,1452187,2021-10-14 3:54:27,2021-10-13 10:07:29,1.4091086,2046.2899,105.61998
1035,646705,2021-08-15 4:00:01,2021-08-15 4:00:01,1.1848364,766.24,39.3
805,481081,2020-12-06 18:30:03,2020-12-06 18:30:03,1.255588,604.04,27.599998
11467,6258853,2022-04-06 4:00:06,2022-04-06 4:00:06,1.3991508,8757.08,448.53
128,78372,2021-11-27 5:00:02,2021-11-27 5:00:02,1.2005504,94.09,4.5299997
3883,2013596,2021-04-01 18:30:02,2021-04-01 18:30:02,1.4874825,2995.19,125.46999
4108,2375973,2021-11-29 5:00:03,2021-11-27 5:36:32,1.3473046,3201.16,172.02998
1797,979629,2022-05-23 3:15:03,2022-05-22 17:13:20,1.4008659,1372.33,70.909996
5224,2987376,2021-03-11 17:03:11,2021-03-11 2:17:32,1.3246907,3957.3499,192.57999
315,150777,2021-10-18 4:00:01,2021-10-18 4:00:01,1.7562258,264.8,14.28
3422,1842948,2021-01-31 18:30:05,2021-01-31 18:30:05,1.4382879,2650.69,117.2
126,80225,2021-12-25 6:00:01,2021-12-25 6:00:01,1.150254,92.27999,4.82
1797,979629,2022-05-23 4:00:11,2022-05-23 4:00:11,1.4008659,1372.33,70.909996
3219,1732865,2022-04-07 3:28:24,2022-04-06 4:03:56,1.4149683,2451.95,127.18999
1069,567867,2022-01-12 22:31:12,2022-01-12 9:03:07,1.4629301,830.75,42.68
3219,1732865,2022-04-07 4:00:04,2022-04-07 4:00:04,1.4149683,2451.95,127.18999
4553,2627792,2021-02-19 17:49:24,2021-02-19 3:03:58,1.3291461,3492.72,160.79
1742,953886,2021-10-28 3:06:27,2021-10-27 6:04:09,1.3864847,1322.5498,68.41999
5102,2640021,2022-05-24 4:00:09,2022-05-23 12:03:07,1.5292712,4037.3096,211.79994
5045,2955975,2021-05-29 17:54:03,2021-05-29 0:32:25,1.2830892,3792.78,185.67
202,128297,2021-10-24 4:00:01,2021-10-24 4:00:01,1.1658809,149.57999,7.64
5755,3303098,2021-07-08 18:30:01,2021-07-08 18:30:01,1.3071517,4317.65,227.56995
4380,2397158,2021-03-26 18:23:36,2021-03-26 3:09:32,1.4086009,3376.64,165.26
13089,7272961,2022-04-08 0:19:49,2022-04-07 13:18:24,1.370758,9969.47,515.02997
14,8476,2021-11-13 2:33:06,2021-11-13 2:31:14,1.2022047,10.19,0.48
3100,1696641,2021-09-17 4:00:50,2021-09-17 4:00:50,1.391349,2360.6199,122.10999
2440,1356930,2021-12-18 4:18:55,2021-12-17 6:47:49,1.3677635,1855.9601,95.509995
5102,2640021,2022-05-24 4:00:05,2022-05-24 4:00:05,1.5292712,4037.3096,211.79994
5825,2995779,2021-12-21 5:00:01,2021-12-21 5:00:01,1.5230662,4562.77,238.17998
13089,7272961,2022-04-08 4:01:49,2022-04-08 4:01:49,1.370758,9969.47,515.02997
3534,2110244,2021-06-30 18:01:18,2021-06-30 2:21:38,1.2455145,2628.34,136.45
3949,2115695,2021-09-30 4:00:01,2021-09-28 4:00:02,1.4660242,3101.66,165.10999
2271,1258408,2022-05-25 2:12:47,2022-05-24 11:36:16,1.3649381,1717.6499,89.70999
2512,1387851,2021-01-14 16:48:04,2021-01-14 3:00:55,1.416542,1965.9498,90.48999
3321,1919290,2021-11-12 5:00:02,2021-11-12 5:00:02,1.2956094,2486.6501,131.09999
5556,2899761,2022-01-26 1:20:37,2022-01-25 16:26:36,1.4827704,4299.68,221.83997
4966,2670495,2022-04-10 4:00:05,2022-04-08 17:52:11,1.42866,3815.23,197.43999
2271,1258408,2022-05-25 4:00:02,2022-05-25 4:00:02,1.3649381,1717.6499,89.70999
3451,1845197,2022-01-04 5:00:01,2022-01-04 5:00:01,1.4441378,2664.7197,137.12997
3450,2027337,2020-11-25 16:55:28,2020-11-25 1:48:30,1.2648313,2564.24,116.53999
8023,4451490,2021-11-14 4:56:17,2021-11-13 14:49:29,1.3792233,6139.6,325.55
4966,2670495,2022-04-09 4:15:07,2022-04-09 4:00:23,1.42866,3815.23,197.43999
381,244705,2020-09-26 15:51:30,2020-09-26 3:04:35,1.1448462,280.15,12.13
4161,2145335,2021-11-19 5:00:02,2021-11-19 5:00:02,1.5485833,3322.23,179.15999
2703,1525098,2022-04-09 13:53:47,2022-04-09 4:15:07,1.3327402,2032.56,107.1
2113,1210157,2021-02-16 17:15:22,2021-02-15 18:49:02,1.3301736,1609.72,74.65
1578,892620,2021-10-20 4:00:01,2021-10-20 4:00:01,1.3341954,1190.93,61.35
4057,2177874,2022-05-27 4:00:06,2022-05-25 23:03:15,1.450084,3158.0999,166.18999
6623,3842747,2021-11-07 4:00:03,2021-11-07 4:00:03,1.3128288,5044.87,266.74997
3133,1732805,2021-03-14 18:30:01,2021-03-14 18:30:01,1.3862666,2402.13,112.55999
879,515762,2020-12-10 18:24:33,2020-12-09 18:53:17,1.282586,661.51,30.8
2703,1525098,2022-04-10 4:00:04,2022-04-09 4:15:07,1.3327402,2032.56,107.1
4057,2177874,2022-05-26 4:00:11,2022-05-26 4:00:02,1.450084,3158.0999,166.18999
2541,1518199,2021-12-08 3:24:51,2021-12-07 18:44:07,1.2443358,1889.15,100.38
123,79232,2021-10-25 4:00:01,2021-10-25 4:00:01,1.1435927,90.61,4.4700003
1132,632139,2021-11-22 5:00:01,2021-11-22 5:00:01,1.3550178,856.56,44.55
5419,2886023,2022-04-11 2:04:05,2022-04-10 5:53:36,1.4463326,4174.1494,218.07997
66,41213,2021-12-04 5:00:01,2021-12-04 5:00:01,1.1806748,48.66,2.47
4790,2731826,2021-03-02 18:30:02,2021-03-02 18:30:02,1.322895,3613.92,175.44998
6312,3430221,2021-12-26 6:00:03,2021-12-26 6:00:03,1.4085796,4831.74,253.04
965,544566,2021-09-05 4:00:01,2021-09-05 4:00:01,1.3375955,728.41,37.71
5419,2886023,2022-04-11 4:00:14,2022-04-11 4:00:14,1.4463326,4174.1494,218.07997
3926,2112497,2021-10-31 4:02:41,2021-10-30 4:00:47,1.4760109,3118.0698,168.62996
4461,2497349,2021-07-10 18:30:02,2021-07-10 18:30:02,1.3546079,3382.93,174.78998
